År;Läkemedel;Region;Kön;Ålder;Antal patienter;Patienter/1000 invånare;Antal expedieringar;Expedieringar/1000 invånare;Befolkning
2007;N06BA04 Metylfenidat;Östergötlands län;Män;0­19;365;7,15;1790;35,05;51074
2007;N06BA04 Metylfenidat;Östergötlands län;Kvinnor;0­19;98;2,03;434;8,97;48368
2007;N06BA04 Metylfenidat;Östergötlands län;Båda könen;0­19;463;4,66;2224;22,36;99442
2007;N06BA04 Metylfenidat;Jönköpings län;Män;0­19;238;5,60;1088;25,59;42513
2007;N06BA04 Metylfenidat;Jönköpings län;Kvinnor;0­19;64;1,58;281;6,94;40494
2007;N06BA04 Metylfenidat;Jönköpings län;Båda könen;0­19;302;3,64;1369;16,49;83007
2007;N06BA04 Metylfenidat;Kronobergs län;Män;0­19;81;3,68;396;17,97;22039
2007;N06BA04 Metylfenidat;Kronobergs län;Kvinnor;0­19;22;1,07;118;5,72;20615
2007;N06BA04 Metylfenidat;Kronobergs län;Båda könen;0­19;103;2,41;514;12,05;42654
2007;N06BA04 Metylfenidat;Kalmar län;Män;0­19;233;8,49;1283;46,76;27438
2007;N06BA04 Metylfenidat;Kalmar län;Kvinnor;0­19;64;2,46;309;11,86;26062
2007;N06BA04 Metylfenidat;Kalmar län;Båda könen;0­19;297;5,55;1592;29,76;53500
2007;N06BA04 Metylfenidat;Gotlands län;Män;0­19;103;14,97;464;67,43;6881
2007;N06BA04 Metylfenidat;Gotlands län;Kvinnor;0­19;37;5,66;184;28,13;6541
2007;N06BA04 Metylfenidat;Gotlands län;Båda könen;0­19;140;10,43;648;48,28;13422
2007;N06BA04 Metylfenidat;Blekinge län;Män;0­19;84;4,71;409;22,95;17819
2007;N06BA04 Metylfenidat;Blekinge län;Kvinnor;0­19;26;1,57;113;6,81;16602
2007;N06BA04 Metylfenidat;Blekinge län;Båda könen;0­19;110;3,20;522;15,17;34421
2007;N06BA04 Metylfenidat;Skåne län;Män;0­19;990;6,94;4760;33,37;142633
2007;N06BA04 Metylfenidat;Skåne län;Kvinnor;0­19;249;1,84;1065;7,85;135628
2007;N06BA04 Metylfenidat;Skåne län;Båda könen;0­19;1239;4,45;5825;20,93;278261
2007;N06BA04 Metylfenidat;Hallands län;Män;0­19;432;11,54;2212;59,10;37426
2007;N06BA04 Metylfenidat;Hallands län;Kvinnor;0­19;137;3,87;691;19,52;35401
2007;N06BA04 Metylfenidat;Hallands län;Båda könen;0­19;569;7,81;2903;39,86;72827
2007;N06BA04 Metylfenidat;Västra Götalands län;Män;0­19;1713;9,09;8203;43,52;188507
2007;N06BA04 Metylfenidat;Västra Götalands län;Kvinnor;0­19;585;3,28;2647;14,83;178472
2007;N06BA04 Metylfenidat;Västra Götalands län;Båda könen;0­19;2298;6,26;10850;29,57;366979
2007;N06BA04 Metylfenidat;Värmlands län;Män;0­19;328;10,27;1725;54,00;31947
2007;N06BA04 Metylfenidat;Värmlands län;Kvinnor;0­19;110;3,63;615;20,28;30325
2007;N06BA04 Metylfenidat;Värmlands län;Båda könen;0­19;438;7,03;2340;37,58;62272
2007;N06BA04 Metylfenidat;Örebro län;Män;0­19;203;6,11;997;30,00;33232
2007;N06BA04 Metylfenidat;Örebro län;Kvinnor;0­19;53;1,67;302;9,50;31774
2007;N06BA04 Metylfenidat;Örebro län;Båda könen;0­19;256;3,94;1299;19,98;65006
2007;N06BA04 Metylfenidat;Västmanlands län;Män;0­19;368;12,23;1778;59,09;30090
2007;N06BA04 Metylfenidat;Västmanlands län;Kvinnor;0­19;122;4,25;592;20,61;28725
2007;N06BA04 Metylfenidat;Västmanlands län;Båda könen;0­19;490;8,33;2370;40,30;58815
2007;N06BA04 Metylfenidat;Dalarnas län;Män;0­19;295;8,91;1418;42,84;33097
2007;N06BA04 Metylfenidat;Dalarnas län;Kvinnor;0­19;80;2,55;383;12,23;31317
2007;N06BA04 Metylfenidat;Dalarnas län;Båda könen;0­19;375;5,82;1801;27,96;64414
2007;N06BA04 Metylfenidat;Gävleborgs län;Män;0­19;240;7,44;1089;33,75;32268
2007;N06BA04 Metylfenidat;Gävleborgs län;Kvinnor;0­19;86;2,81;352;11,50;30599
2007;N06BA04 Metylfenidat;Gävleborgs län;Båda könen;0­19;326;5,19;1441;22,92;62867
2007;N06BA04 Metylfenidat;Västernorrlands län;Män;0­19;216;7,60;1023;35,97;28438
2007;N06BA04 Metylfenidat;Västernorrlands län;Kvinnor;0­19;67;2,47;315;11,59;27170
2007;N06BA04 Metylfenidat;Västernorrlands län;Båda könen;0­19;283;5,09;1338;24,06;55608
2007;N06BA04 Metylfenidat;Jämtlands län;Män;0­19;94;6,33;454;30,59;14840
2007;N06BA04 Metylfenidat;Jämtlands län;Kvinnor;0­19;28;1,96;149;10,41;14312
2007;N06BA04 Metylfenidat;Jämtlands län;Båda könen;0­19;122;4,18;603;20,68;29152
2007;N06BA04 Metylfenidat;Västerbottens län;Män;0­19;283;9,14;1356;43,80;30956
2007;N06BA04 Metylfenidat;Västerbottens län;Kvinnor;0­19;75;2,56;321;10,96;29291
2007;N06BA04 Metylfenidat;Västerbottens län;Båda könen;0­19;358;5,94;1677;27,84;60247
2007;N06BA04 Metylfenidat;Norrbottens län;Män;0­19;307;10,34;1492;50,23;29701
2007;N06BA04 Metylfenidat;Norrbottens län;Kvinnor;0­19;77;2,75;364;13,01;27980
2007;N06BA04 Metylfenidat;Norrbottens län;Båda könen;0­19;384;6,66;1856;32,18;57681
2007;N06BA09 Atomoxetin;Riket;Män;0­19;1839;1,65;9924;8,92;1112800
2007;N06BA09 Atomoxetin;Riket;Kvinnor;0­19;535;0,51;2759;2,61;1056509
2007;N06BA09 Atomoxetin;Riket;Båda könen;0­19;2374;1,09;12683;5,85;2169309
2007;N06BA09 Atomoxetin;Stockholms län;Män;0­19;393;1,64;2137;8,94;239114
2007;N06BA09 Atomoxetin;Stockholms län;Kvinnor;0­19;105;0,46;558;2,45;227890
2007;N06BA09 Atomoxetin;Stockholms län;Båda könen;0­19;498;1,07;2695;5,77;467004
2007;N06BA09 Atomoxetin;Uppsala län;Män;0­19;106;2,63;549;13,60;40380
2007;N06BA09 Atomoxetin;Uppsala län;Kvinnor;0­19;36;0,95;202;5,31;38074
2007;N06BA09 Atomoxetin;Uppsala län;Båda könen;0­19;142;1,81;751;9,57;78454
2007;N06BA09 Atomoxetin;Södermanlands län;Män;0­19;42;1,30;239;7,37;32407
2007;N06BA09 Atomoxetin;Södermanlands län;Kvinnor;0­19;20;0,65;90;2,92;30869
2007;N06BA09 Atomoxetin;Södermanlands län;Båda könen;0­19;62;0,98;329;5,20;63276
2007;N06BA09 Atomoxetin;Östergötlands län;Män;0­19;113;2,21;547;10,71;51074
2007;N06BA09 Atomoxetin;Östergötlands län;Kvinnor;0­19;18;0,37;88;1,82;48368
2007;N06BA09 Atomoxetin;Östergötlands län;Båda könen;0­19;131;1,32;635;6,39;99442
2007;N06BA09 Atomoxetin;Jönköpings län;Män;0­19;41;0,96;235;5,53;42513
2007;N06BA09 Atomoxetin;Jönköpings län;Kvinnor;0­19;14;0,35;65;1,61;40494
2007;N06BA09 Atomoxetin;Jönköpings län;Båda könen;0­19;55;0,66;300;3,61;83007
2007;N06BA09 Atomoxetin;Kronobergs län;Män;0­19;37;1,68;223;10,12;22039
2007;N06BA09 Atomoxetin;Kronobergs län;Kvinnor;0­19;8;0,39;55;2,67;20615
2007;N06BA09 Atomoxetin;Kronobergs län;Båda könen;0­19;45;1,06;278;6,52;42654
2007;N06BA09 Atomoxetin;Kalmar län;Män;0­19;32;1,17;157;5,72;27438
2007;N06BA09 Atomoxetin;Kalmar län;Kvinnor;0­19;10;0,38;65;2,49;26062
2007;N06BA09 Atomoxetin;Kalmar län;Båda könen;0­19;42;0,79;222;4,15;53500
2007;N06BA09 Atomoxetin;Gotlands län;Män;0­19;1;0,15;1;0,15;6881
2007;N06BA09 Atomoxetin;Gotlands län;Kvinnor;0­19;1;0,15;13;1,99;6541
2007;N06BA09 Atomoxetin;Gotlands län;Båda könen;0­19;2;0,15;14;1,04;13422
2007;N06BA09 Atomoxetin;Blekinge län;Män;0­19;12;0,67;53;2,97;17819
2007;N06BA09 Atomoxetin;Blekinge län;Kvinnor;0­19;3;0,18;9;0,54;16602
2007;N06BA09 Atomoxetin;Blekinge län;Båda könen;0­19;15;0,44;62;1,80;34421
2007;N06BA09 Atomoxetin;Skåne län;Män;0­19;223;1,56;1194;8,37;142633
2007;N06BA09 Atomoxetin;Skåne län;Kvinnor;0­19;61;0,45;329;2,43;135628
2007;N06BA09 Atomoxetin;Skåne län;Båda könen;0­19;284;1,02;1523;5,47;278261
2007;N06BA09 Atomoxetin;Hallands län;Män;0­19;58;1,55;374;9,99;37426
2007;N06BA09 Atomoxetin;Hallands län;Kvinnor;0­19;21;0,59;80;2,26;35401
2007;N06BA09 Atomoxetin;Hallands län;Båda könen;0­19;79;1,08;454;6,23;72827
2007;N06BA09 Atomoxetin;Västra Götalands län;Män;0­19;286;1,52;1422;7,54;188507
2007;N06BA09 Atomoxetin;Västra Götalands län;Kvinnor;0­19;91;0,51;438;2,45;178472
2007;N06BA09 Atomoxetin;Västra Götalands län;Båda könen;0­19;377;1,03;1860;5,07;366979
2007;N06BA09 Atomoxetin;Värmlands län;Män;0­19;20;0,63;132;4,13;31947
2007;N06BA09 Atomoxetin;Värmlands län;Kvinnor;0­19;1;0,03;2;0,07;30325
2007;N06BA09 Atomoxetin;Värmlands län;Båda könen;0­19;21;0,34;134;2,15;62272
2007;N06BA09 Atomoxetin;Örebro län;Män;0­19;55;1,66;268;8,06;33232
2007;N06BA09 Atomoxetin;Örebro län;Kvinnor;0­19;15;0,47;57;1,79;31774
2007;N06BA09 Atomoxetin;Örebro län;Båda könen;0­19;70;1,08;325;5,00;65006
2007;N06BA09 Atomoxetin;Västmanlands län;Män;0­19;69;2,29;428;14,22;30090
2007;N06BA09 Atomoxetin;Västmanlands län;Kvinnor;0­19;26;0,91;110;3,83;28725
2007;N06BA09 Atomoxetin;Västmanlands län;Båda könen;0­19;95;1,62;538;9,15;58815
2007;N06BA09 Atomoxetin;Dalarnas län;Män;0­19;48;1,45;230;6,95;33097
2007;N06BA09 Atomoxetin;Dalarnas län;Kvinnor;0­19;17;0,54;80;2,55;31317
2007;N06BA09 Atomoxetin;Dalarnas län;Båda könen;0­19;65;1,01;310;4,81;64414
2007;N06BA09 Atomoxetin;Gävleborgs län;Män;0­19;135;4,18;695;21,54;32268
2007;N06BA09 Atomoxetin;Gävleborgs län;Kvinnor;0­19;45;1,47;185;6,05;30599
2007;N06BA09 Atomoxetin;Gävleborgs län;Båda könen;0­19;180;2,86;880;14,00;62867
2007;N06BA09 Atomoxetin;Västernorrlands län;Män;0­19;7;0,25;30;1,05;28438
2007;N06BA09 Atomoxetin;Västernorrlands län;Kvinnor;0­19;3;0,11;18;0,66;27170
2007;N06BA09 Atomoxetin;Västernorrlands län;Båda könen;0­19;10;0,18;48;0,86;55608
2007;N06BA09 Atomoxetin;Jämtlands län;Män;0­19;19;1,28;132;8,89;14840
2007;N06BA09 Atomoxetin;Jämtlands län;Kvinnor;0­19;6;0,42;61;4,26;14312
2007;N06BA09 Atomoxetin;Jämtlands län;Båda könen;0­19;25;0,86;193;6,62;29152
2007;N06BA09 Atomoxetin;Västerbottens län;Män;0­19;93;3,00;568;18,35;30956
2007;N06BA09 Atomoxetin;Västerbottens län;Kvinnor;0­19;25;0,85;165;5,63;29291
2007;N06BA09 Atomoxetin;Västerbottens län;Båda könen;0­19;118;1,96;733;12,17;60247
2007;N06BA09 Atomoxetin;Norrbottens län;Män;0­19;46;1,55;251;8,45;29701
2007;N06BA09 Atomoxetin;Norrbottens län;Kvinnor;0­19;15;0,54;85;3,04;27980
2007;N06BA09 Atomoxetin;Norrbottens län;Båda könen;0­19;61;1,06;336;5,83;57681
2007;N06BA12 Lisdexamfetamin;Riket;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Riket;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Riket;Båda könen;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Stockholms län;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Stockholms län;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Stockholms län;Båda könen;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Uppsala län;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Uppsala län;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Uppsala län;Båda könen;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Södermanlands län;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Södermanlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Södermanlands län;Båda könen;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Östergötlands län;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Östergötlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Östergötlands län;Båda könen;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Jönköpings län;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Jönköpings län;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Jönköpings län;Båda könen;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Kronobergs län;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Kronobergs län;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Kronobergs län;Båda könen;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Kalmar län;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Kalmar län;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Kalmar län;Båda könen;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Gotlands län;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Gotlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Gotlands län;Båda könen;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Blekinge län;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Blekinge län;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Blekinge län;Båda könen;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Skåne län;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Skåne län;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Skåne län;Båda könen;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Hallands län;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Hallands län;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Hallands län;Båda könen;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Västra Götalands län;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Västra Götalands län;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Västra Götalands län;Båda könen;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Värmlands län;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Värmlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Värmlands län;Båda könen;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Örebro län;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Örebro län;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Örebro län;Båda könen;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Västmanlands län;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Västmanlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Västmanlands län;Båda könen;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Dalarnas län;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Dalarnas län;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Dalarnas län;Båda könen;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Gävleborgs län;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Gävleborgs län;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Gävleborgs län;Båda könen;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Västernorrlands län;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Västernorrlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Västernorrlands län;Båda könen;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Jämtlands län;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Jämtlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Jämtlands län;Båda könen;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Västerbottens län;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Västerbottens län;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Västerbottens län;Båda könen;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Norrbottens län;Män;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Norrbottens län;Kvinnor;0­19;0;0,00;0;0,00;0
2007;N06BA12 Lisdexamfetamin;Norrbottens län;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Riket;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Riket;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Riket;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Stockholms län;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Stockholms län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Stockholms län;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Uppsala län;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Uppsala län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Uppsala län;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Södermanlands län;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Södermanlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Södermanlands län;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Östergötlands län;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Östergötlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Östergötlands län;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Jönköpings län;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Jönköpings län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Jönköpings län;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Kronobergs län;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Kronobergs län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Kronobergs län;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Kalmar län;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Kalmar län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Kalmar län;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Gotlands län;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Gotlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Gotlands län;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Blekinge län;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Blekinge län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Blekinge län;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Skåne län;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Skåne län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Skåne län;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Hallands län;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Hallands län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Hallands län;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Västra Götalands län;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Västra Götalands län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Västra Götalands län;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Värmlands län;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Värmlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Värmlands län;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Örebro län;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Örebro län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Örebro län;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Västmanlands län;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Västmanlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Västmanlands län;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Dalarnas län;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Dalarnas län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Dalarnas län;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Gävleborgs län;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Gävleborgs län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Gävleborgs län;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Västernorrlands län;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Västernorrlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Västernorrlands län;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Jämtlands län;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Jämtlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Jämtlands län;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Västerbottens län;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Västerbottens län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Västerbottens län;Båda könen;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Norrbottens län;Män;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Norrbottens län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;C02AC02 Guanfacin;Norrbottens län;Båda könen;0­19;0;0,00;0;0,00;0
2006;N06BA02 Dexamfetamin;Riket;Män;0­19;74;0,07;251;0,23;1107584
2006;N06BA02 Dexamfetamin;Riket;Kvinnor;0­19;20;0,02;103;0,10;1051572
2006;N06BA02 Dexamfetamin;Riket;Båda könen;0­19;94;0,04;354;0,16;2159156
2006;N06BA02 Dexamfetamin;Stockholms län;Män;0­19;15;0,06;57;0,24;234914
2006;N06BA02 Dexamfetamin;Stockholms län;Kvinnor;0­19;4;0,02;27;0,12;223704
2006;N06BA02 Dexamfetamin;Stockholms län;Båda könen;0­19;19;0,04;84;0,18;458618
2006;N06BA02 Dexamfetamin;Uppsala län;Män;0­19;9;0,22;22;0,55;40304
2006;N06BA02 Dexamfetamin;Uppsala län;Kvinnor;0­19;2;0,05;7;0,18;38227
2006;N06BA02 Dexamfetamin;Uppsala län;Båda könen;0­19;11;0,14;29;0,37;78531
2006;N06BA02 Dexamfetamin;Södermanlands län;Män;0­19;2;0,06;9;0,28;32494
2006;N06BA02 Dexamfetamin;Södermanlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;N06BA02 Dexamfetamin;Södermanlands län;Båda könen;0­19;2;0,03;9;0,14;63398
2006;N06BA02 Dexamfetamin;Östergötlands län;Män;0­19;4;0,08;12;0,23;51098
2006;N06BA02 Dexamfetamin;Östergötlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;N06BA02 Dexamfetamin;Östergötlands län;Båda könen;0­19;4;0,04;12;0,12;99393
2006;N06BA02 Dexamfetamin;Jönköpings län;Män;0­19;0;0,00;0;0,00;0
2006;N06BA02 Dexamfetamin;Jönköpings län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;N06BA02 Dexamfetamin;Jönköpings län;Båda könen;0­19;0;0,00;0;0,00;0
2006;N06BA02 Dexamfetamin;Kronobergs län;Män;0­19;0;0,00;0;0,00;0
2006;N06BA02 Dexamfetamin;Kronobergs län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;N06BA02 Dexamfetamin;Kronobergs län;Båda könen;0­19;0;0,00;0;0,00;0
2006;N06BA02 Dexamfetamin;Kalmar län;Män;0­19;1;0,04;2;0,07;27711
2006;N06BA02 Dexamfetamin;Kalmar län;Kvinnor;0­19;1;0,04;26;0,99;26330
2006;N06BA02 Dexamfetamin;Kalmar län;Båda könen;0­19;2;0,04;28;0,52;54041
2006;N06BA02 Dexamfetamin;Gotlands län;Män;0­19;0;0,00;0;0,00;0
2006;N06BA02 Dexamfetamin;Gotlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;N06BA02 Dexamfetamin;Gotlands län;Båda könen;0­19;0;0,00;0;0,00;0
2006;N06BA02 Dexamfetamin;Blekinge län;Män;0­19;0;0,00;0;0,00;0
2006;N06BA02 Dexamfetamin;Blekinge län;Kvinnor;0­19;0;0,00;0;0,00;0
2006;N06BA02 Dexamfetamin;Blekinge län;Båda könen;0­19;0;0,00;0;0,00;0
2006;N06BA02 Dexamfetamin;Skåne län;Män;0­19;23;0,16;69;0,49;140976
2006;N06BA02 Dexamfetamin;Skåne län;Kvinnor;0­19;2;0,01;12;0,09;134287
