År;Läkemedel;Region;Kön;Ålder;Antal patienter;Patienter/1000 invånare;Expedieringar/1000 invånare;Befolkning
2010;N06BA02 Dexamfetamin;Norrbottens län;Män;0­19;0;0,00;0,00;0
2010;N06BA02 Dexamfetamin;Norrbottens län;Kvinnor;0­19;1;0,04;0,04;26357
2010;N06BA02 Dexamfetamin;Norrbottens län;Båda könen;0­19;1;0,02;0,02;54738
2010;N06BA04 Metylfenidat;Riket;Män;0­19;16826;14,97;84,80;1123649
2010;N06BA04 Metylfenidat;Riket;Kvinnor;0­19;6246;5,87;31,25;1064326
2010;N06BA04 Metylfenidat;Riket;Båda könen;0­19;23072;10,54;58,75;2187975
2010;N06BA04 Metylfenidat;Stockholms län;Män;0­19;4065;16,14;86,87;251850
2010;N06BA04 Metylfenidat;Stockholms län;Kvinnor;0­19;1531;6,40;31,96;239159
2010;N06BA04 Metylfenidat;Stockholms län;Båda könen;0­19;5596;11,40;60,12;491009
2010;N06BA04 Metylfenidat;Uppsala län;Män;0­19;936;22,91;131,71;40856
2010;N06BA04 Metylfenidat;Uppsala län;Kvinnor;0­19;338;8,79;47,17;38439
2010;N06BA04 Metylfenidat;Uppsala län;Båda könen;0­19;1274;16,07;90,72;79295
2010;N06BA04 Metylfenidat;Södermanlands län;Män;0­19;420;12,83;79,13;32742
2010;N06BA04 Metylfenidat;Södermanlands län;Kvinnor;0­19;145;4,66;26,83;31127
2010;N06BA04 Metylfenidat;Södermanlands län;Båda könen;0­19;565;8,85;53,64;63869
2010;N06BA04 Metylfenidat;Östergötlands län;Män;0­19;675;13,14;79,16;51365
2010;N06BA04 Metylfenidat;Östergötlands län;Kvinnor;0­19;258;5,31;28,23;48628
2010;N06BA04 Metylfenidat;Östergötlands län;Båda könen;0­19;933;9,33;54,39;99993
2010;N06BA04 Metylfenidat;Jönköpings län;Män;0­19;390;9,26;51,63;42104
2010;N06BA04 Metylfenidat;Jönköpings län;Kvinnor;0­19;114;2,85;15,87;40007
2010;N06BA04 Metylfenidat;Jönköpings län;Båda könen;0­19;504;6,14;34,21;82111
2010;N06BA04 Metylfenidat;Kronobergs län;Män;0­19;189;8,50;53,67;22228
2010;N06BA04 Metylfenidat;Kronobergs län;Kvinnor;0­19;66;3,18;19,46;20761
2010;N06BA04 Metylfenidat;Kronobergs län;Båda könen;0­19;255;5,93;37,15;42989
2010;N06BA04 Metylfenidat;Kalmar län;Män;0­19;401;15,14;86,56;26490
2010;N06BA04 Metylfenidat;Kalmar län;Kvinnor;0­19;149;5,95;31,92;25062
2010;N06BA04 Metylfenidat;Kalmar län;Båda könen;0­19;550;10,67;60,00;51552
2010;N06BA04 Metylfenidat;Gotlands län;Män;0­19;212;32,32;161,61;6559
2010;N06BA04 Metylfenidat;Gotlands län;Kvinnor;0­19;107;17,38;79,92;6156
2010;N06BA04 Metylfenidat;Gotlands län;Båda könen;0­19;319;25,09;122,06;12715
2010;N06BA04 Metylfenidat;Blekinge län;Män;0­19;160;9,08;49,48;17622
2010;N06BA04 Metylfenidat;Blekinge län;Kvinnor;0­19;52;3,16;18,84;16452
2010;N06BA04 Metylfenidat;Blekinge län;Båda könen;0­19;212;6,22;34,69;34074
2010;N06BA04 Metylfenidat;Skåne län;Män;0­19;1815;12,39;68,16;146488
2010;N06BA04 Metylfenidat;Skåne län;Kvinnor;0­19;618;4,44;23,88;139096
2010;N06BA04 Metylfenidat;Skåne län;Båda könen;0­19;2433;8,52;46,60;285584
2010;N06BA04 Metylfenidat;Hallands län;Män;0­19;846;22,59;132,16;37446
2010;N06BA04 Metylfenidat;Hallands län;Kvinnor;0­19;314;8,88;49,71;35345
2010;N06BA04 Metylfenidat;Hallands län;Båda könen;0­19;1160;15,94;92,13;72791
2010;N06BA04 Metylfenidat;Västra Götalands län;Män;0­19;2657;14,09;78,00;188609
2010;N06BA04 Metylfenidat;Västra Götalands län;Kvinnor;0­19;1006;5,64;29,74;178511
2010;N06BA04 Metylfenidat;Västra Götalands län;Båda könen;0­19;3663;9,98;54,53;367120
2010;N06BA04 Metylfenidat;Värmlands län;Män;0­19;615;19,82;118,01;31024
2010;N06BA04 Metylfenidat;Värmlands län;Kvinnor;0­19;209;7,12;40,83;29338
2010;N06BA04 Metylfenidat;Värmlands län;Båda könen;0­19;824;13,65;80,50;60362
2010;N06BA04 Metylfenidat;Örebro län;Män;0­19;407;12,21;65,89;33326
2010;N06BA04 Metylfenidat;Örebro län;Kvinnor;0­19;155;4,89;23,39;31682
2010;N06BA04 Metylfenidat;Örebro län;Båda könen;0­19;562;8,65;45,18;65008
2010;N06BA04 Metylfenidat;Västmanlands län;Män;0­19;539;18,07;98,45;29823
2010;N06BA04 Metylfenidat;Västmanlands län;Kvinnor;0­19;231;8,10;42,74;28524
2010;N06BA04 Metylfenidat;Västmanlands län;Båda könen;0­19;770;13,20;71,21;58347
2010;N06BA04 Metylfenidat;Dalarnas län;Män;0­19;476;14,78;80,66;32209
2010;N06BA04 Metylfenidat;Dalarnas län;Kvinnor;0­19;181;5,94;28,02;30481
2010;N06BA04 Metylfenidat;Dalarnas län;Båda könen;0­19;657;10,48;55,06;62690
2010;N06BA04 Metylfenidat;Gävleborgs län;Män;0­19;474;14,92;81,00;31766
2010;N06BA04 Metylfenidat;Gävleborgs län;Kvinnor;0­19;239;7,97;38,03;30001
2010;N06BA04 Metylfenidat;Gävleborgs län;Båda könen;0­19;713;11,54;60,13;61767
2010;N06BA04 Metylfenidat;Västernorrlands län;Män;0­19;382;13,67;79,25;27949
2010;N06BA04 Metylfenidat;Västernorrlands län;Kvinnor;0­19;125;4,70;24,61;26571
2010;N06BA04 Metylfenidat;Västernorrlands län;Båda könen;0­19;507;9,30;52,62;54520
2010;N06BA04 Metylfenidat;Jämtlands län;Män;0­19;170;11,76;75,03;14461
2010;N06BA04 Metylfenidat;Jämtlands län;Kvinnor;0­19;60;4,31;26,39;13907
2010;N06BA04 Metylfenidat;Jämtlands län;Båda könen;0­19;230;8,11;51,18;28368
2010;N06BA04 Metylfenidat;Västerbottens län;Män;0­19;595;19,60;123,72;30351
2010;N06BA04 Metylfenidat;Västerbottens län;Kvinnor;0­19;240;8,36;47,11;28722
2010;N06BA04 Metylfenidat;Västerbottens län;Båda könen;0­19;835;14,14;86,47;59073
2010;N06BA04 Metylfenidat;Norrbottens län;Män;0­19;493;17,37;93,27;28381
2010;N06BA04 Metylfenidat;Norrbottens län;Kvinnor;0­19;161;6,11;33,35;26357
2010;N06BA04 Metylfenidat;Norrbottens län;Båda könen;0­19;654;11,95;64,42;54738
2010;N06BA09 Atomoxetin;Riket;Män;0­19;4123;3,67;21,03;1123649
2010;N06BA09 Atomoxetin;Riket;Kvinnor;0­19;1477;1,39;7,62;1064326
2010;N06BA09 Atomoxetin;Riket;Båda könen;0­19;5600;2,56;14,51;2187975
2010;N06BA09 Atomoxetin;Stockholms län;Män;0­19;1155;4,59;25,76;251850
2010;N06BA09 Atomoxetin;Stockholms län;Kvinnor;0­19;424;1,77;8,98;239159
2010;N06BA09 Atomoxetin;Stockholms län;Båda könen;0­19;1579;3,22;17,58;491009
2010;N06BA09 Atomoxetin;Uppsala län;Män;0­19;228;5,58;31,67;40856
2010;N06BA09 Atomoxetin;Uppsala län;Kvinnor;0­19;74;1,93;10,33;38439
2010;N06BA09 Atomoxetin;Uppsala län;Båda könen;0­19;302;3,81;21,33;79295
2010;N06BA09 Atomoxetin;Södermanlands län;Män;0­19;111;3,39;23,55;32742
2010;N06BA09 Atomoxetin;Södermanlands län;Kvinnor;0­19;30;0,96;5,46;31127
2010;N06BA09 Atomoxetin;Södermanlands län;Båda könen;0­19;141;2,21;14,73;63869
2010;N06BA09 Atomoxetin;Östergötlands län;Män;0­19;266;5,18;28,21;51365
2010;N06BA09 Atomoxetin;Östergötlands län;Kvinnor;0­19;93;1,91;10,98;48628
2010;N06BA09 Atomoxetin;Östergötlands län;Båda könen;0­19;359;3,59;19,83;99993
2010;N06BA09 Atomoxetin;Jönköpings län;Män;0­19;74;1,76;8,74;42104
2010;N06BA09 Atomoxetin;Jönköpings län;Kvinnor;0­19;32;0,80;4,80;40007
2010;N06BA09 Atomoxetin;Jönköpings län;Båda könen;0­19;106;1,29;6,82;82111
2010;N06BA09 Atomoxetin;Kronobergs län;Män;0­19;86;3,87;25,64;22228
2010;N06BA09 Atomoxetin;Kronobergs län;Kvinnor;0­19;24;1,16;8,33;20761
2010;N06BA09 Atomoxetin;Kronobergs län;Båda könen;0­19;110;2,56;17,28;42989
2010;N06BA09 Atomoxetin;Kalmar län;Män;0­19;77;2,91;15,02;26490
2010;N06BA09 Atomoxetin;Kalmar län;Kvinnor;0­19;24;0,96;5,75;25062
2010;N06BA09 Atomoxetin;Kalmar län;Båda könen;0­19;101;1,96;10,51;51552
2010;N06BA09 Atomoxetin;Gotlands län;Män;0­19;25;3,81;21,04;6559
2010;N06BA09 Atomoxetin;Gotlands län;Kvinnor;0­19;6;0,97;5,69;6156
2010;N06BA09 Atomoxetin;Gotlands län;Båda könen;0­19;31;2,44;13,61;12715
2010;N06BA09 Atomoxetin;Blekinge län;Män;0­19;33;1,87;8,91;17622
2010;N06BA09 Atomoxetin;Blekinge län;Kvinnor;0­19;9;0,55;2,98;16452
2010;N06BA09 Atomoxetin;Blekinge län;Båda könen;0­19;42;1,23;6,05;34074
2010;N06BA09 Atomoxetin;Skåne län;Män;0­19;391;2,67;16,04;146488
2010;N06BA09 Atomoxetin;Skåne län;Kvinnor;0­19;129;0,93;4,61;139096
2010;N06BA09 Atomoxetin;Skåne län;Båda könen;0­19;520;1,82;10,47;285584
2010;N06BA09 Atomoxetin;Hallands län;Män;0­19;173;4,62;26,57;37446
2010;N06BA09 Atomoxetin;Hallands län;Kvinnor;0­19;45;1,27;7,19;35345
2010;N06BA09 Atomoxetin;Hallands län;Båda könen;0­19;218;2,99;17,16;72791
2010;N06BA09 Atomoxetin;Västra Götalands län;Män;0­19;517;2,74;14,84;188609
2010;N06BA09 Atomoxetin;Västra Götalands län;Kvinnor;0­19;201;1,13;6,21;178511
2010;N06BA09 Atomoxetin;Västra Götalands län;Båda könen;0­19;718;1,96;10,65;367120
2010;N06BA09 Atomoxetin;Värmlands län;Män;0­19;48;1,55;10,09;31024
2010;N06BA09 Atomoxetin;Värmlands län;Kvinnor;0­19;12;0,41;2,08;29338
2010;N06BA09 Atomoxetin;Värmlands län;Båda könen;0­19;60;0,99;6,20;60362
2010;N06BA09 Atomoxetin;Örebro län;Män;0­19;125;3,75;18,78;33326
2010;N06BA09 Atomoxetin;Örebro län;Kvinnor;0­19;34;1,07;6,41;31682
2010;N06BA09 Atomoxetin;Örebro län;Båda könen;0­19;159;2,45;12,75;65008
2010;N06BA09 Atomoxetin;Västmanlands län;Män;0­19;134;4,49;22,47;29823
2010;N06BA09 Atomoxetin;Västmanlands län;Kvinnor;0­19;41;1,44;7,19;28524
2010;N06BA09 Atomoxetin;Västmanlands län;Båda könen;0­19;175;3,00;15,00;58347
2010;N06BA09 Atomoxetin;Dalarnas län;Män;0­19;121;3,76;22,88;32209
2010;N06BA09 Atomoxetin;Dalarnas län;Kvinnor;0­19;52;1,71;8,60;30481
2010;N06BA09 Atomoxetin;Dalarnas län;Båda könen;0­19;173;2,76;15,94;62690
2010;N06BA09 Atomoxetin;Gävleborgs län;Män;0­19;242;7,62;41,27;31766
2010;N06BA09 Atomoxetin;Gävleborgs län;Kvinnor;0­19;102;3,40;18,97;30001
2010;N06BA09 Atomoxetin;Gävleborgs län;Båda könen;0­19;344;5,57;30,44;61767
2010;N06BA09 Atomoxetin;Västernorrlands län;Män;0­19;79;2,83;19,32;27949
2010;N06BA09 Atomoxetin;Västernorrlands län;Kvinnor;0­19;29;1,09;8,51;26571
2010;N06BA09 Atomoxetin;Västernorrlands län;Båda könen;0­19;108;1,98;14,05;54520
2010;N06BA09 Atomoxetin;Jämtlands län;Män;0­19;24;1,66;14,38;14461
2010;N06BA09 Atomoxetin;Jämtlands län;Kvinnor;0­19;17;1,22;9,13;13907
2010;N06BA09 Atomoxetin;Jämtlands län;Båda könen;0­19;41;1,45;11,81;28368
2010;N06BA09 Atomoxetin;Västerbottens län;Män;0­19;108;3,56;21,75;30351
2010;N06BA09 Atomoxetin;Västerbottens län;Kvinnor;0­19;54;1,88;10,06;28722
2010;N06BA09 Atomoxetin;Västerbottens län;Båda könen;0­19;162;2,74;16,06;59073
2010;N06BA09 Atomoxetin;Norrbottens län;Män;0­19;122;4,30;23,85;28381
2010;N06BA09 Atomoxetin;Norrbottens län;Kvinnor;0­19;47;1,78;10,24;26357
2010;N06BA09 Atomoxetin;Norrbottens län;Båda könen;0­19;169;3,09;17,30;54738
2010;N06BA12 Lisdexamfetamin;Riket;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Riket;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Riket;Båda könen;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Stockholms län;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Stockholms län;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Stockholms län;Båda könen;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Uppsala län;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Uppsala län;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Uppsala län;Båda könen;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Södermanlands län;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Södermanlands län;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Södermanlands län;Båda könen;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Östergötlands län;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Östergötlands län;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Östergötlands län;Båda könen;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Jönköpings län;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Jönköpings län;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Jönköpings län;Båda könen;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Kronobergs län;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Kronobergs län;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Kronobergs län;Båda könen;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Kalmar län;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Kalmar län;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Kalmar län;Båda könen;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Gotlands län;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Gotlands län;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Gotlands län;Båda könen;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Blekinge län;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Blekinge län;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Blekinge län;Båda könen;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Skåne län;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Skåne län;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Skåne län;Båda könen;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Hallands län;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Hallands län;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Hallands län;Båda könen;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Västra Götalands län;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Västra Götalands län;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Västra Götalands län;Båda könen;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Värmlands län;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Värmlands län;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Värmlands län;Båda könen;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Örebro län;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Örebro län;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Örebro län;Båda könen;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Västmanlands län;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Västmanlands län;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Västmanlands län;Båda könen;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Dalarnas län;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Dalarnas län;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Dalarnas län;Båda könen;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Gävleborgs län;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Gävleborgs län;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Gävleborgs län;Båda könen;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Västernorrlands län;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Västernorrlands län;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Västernorrlands län;Båda könen;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Jämtlands län;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Jämtlands län;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Jämtlands län;Båda könen;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Västerbottens län;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Västerbottens län;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Västerbottens län;Båda könen;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Norrbottens län;Män;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Norrbottens län;Kvinnor;0­19;0;0,00;0,00;0
2010;N06BA12 Lisdexamfetamin;Norrbottens län;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Riket;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Riket;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Riket;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Stockholms län;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Stockholms län;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Stockholms län;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Uppsala län;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Uppsala län;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Uppsala län;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Södermanlands län;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Södermanlands län;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Södermanlands län;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Östergötlands län;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Östergötlands län;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Östergötlands län;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Jönköpings län;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Jönköpings län;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Jönköpings län;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Kronobergs län;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Kronobergs län;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Kronobergs län;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Kalmar län;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Kalmar län;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Kalmar län;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Gotlands län;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Gotlands län;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Gotlands län;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Blekinge län;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Blekinge län;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Blekinge län;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Skåne län;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Skåne län;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Skåne län;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Hallands län;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Hallands län;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Hallands län;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Västra Götalands län;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Västra Götalands län;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Västra Götalands län;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Värmlands län;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Värmlands län;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Värmlands län;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Örebro län;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Örebro län;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Örebro län;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Västmanlands län;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Västmanlands län;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Västmanlands län;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Dalarnas län;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Dalarnas län;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Dalarnas län;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Gävleborgs län;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Gävleborgs län;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Gävleborgs län;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Västernorrlands län;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Västernorrlands län;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Västernorrlands län;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Jämtlands län;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Jämtlands län;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Jämtlands län;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Västerbottens län;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Västerbottens län;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Västerbottens län;Båda könen;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Norrbottens län;Män;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Norrbottens län;Kvinnor;0­19;0;0,00;0,00;0
2009;C02AC02 Guanfacin;Norrbottens län;Båda könen;0­19;0;0,00;0,00;0
2009;N06BA02 Dexamfetamin;Riket;Män;0­19;52;0,05;0,17;1121399
2009;N06BA02 Dexamfetamin;Riket;Kvinnor;0­19;18;0,02;0,06;1062411
2009;N06BA02 Dexamfetamin;Riket;Båda könen;0­19;70;0,03;0,11;2183810
2009;N06BA02 Dexamfetamin;Stockholms län;Män;0­19;15;0,06;0,19;247641
2009;N06BA02 Dexamfetamin;Stockholms län;Kvinnor;0­19;7;0,03;0,08;235300
2009;N06BA02 Dexamfetamin;Stockholms län;Båda könen;0­19;22;0,05;0,13;482941
2009;N06BA02 Dexamfetamin;Uppsala län;Män;0­19;5;0,12;0,46;40867
2009;N06BA02 Dexamfetamin;Uppsala län;Kvinnor;0­19;1;0,03;0,05;38348
2009;N06BA02 Dexamfetamin;Uppsala län;Båda könen;0­19;6;0,08;0,27;79215
2009;N06BA02 Dexamfetamin;Södermanlands län;Män;0­19;0;0,00;0,00;0
2009;N06BA02 Dexamfetamin;Södermanlands län;Kvinnor;0­19;0;0,00;0,00;0
2009;N06BA02 Dexamfetamin;Södermanlands län;Båda könen;0­19;0;0,00;0,00;0
2009;N06BA02 Dexamfetamin;Östergötlands län;Män;0­19;6;0,12;0,43;51212
2009;N06BA02 Dexamfetamin;Östergötlands län;Kvinnor;0­19;1;0,02;0,04;48490
2009;N06BA02 Dexamfetamin;Östergötlands län;Båda könen;0­19;7;0,07;0,24;99702
2009;N06BA02 Dexamfetamin;Jönköpings län;Män;0­19;0;0,00;0,00;0
2009;N06BA02 Dexamfetamin;Jönköpings län;Kvinnor;0­19;0;0,00;0,00;0
2009;N06BA02 Dexamfetamin;Jönköpings län;Båda könen;0­19;0;0,00;0,00;0
2009;N06BA02 Dexamfetamin;Kronobergs län;Män;0­19;0;0,00;0,00;0
2009;N06BA02 Dexamfetamin;Kronobergs län;Kvinnor;0­19;0;0,00;0,00;0
2009;N06BA02 Dexamfetamin;Kronobergs län;Båda könen;0­19;0;0,00;0,00;0
2009;N06BA02 Dexamfetamin;Kalmar län;Män;0­19;0;0,00;0,00;0
2009;N06BA02 Dexamfetamin;Kalmar län;Kvinnor;0­19;1;0,04;0,08;25290
2009;N06BA02 Dexamfetamin;Kalmar län;Båda könen;0­19;1;0,02;0,04;52155
2009;N06BA02 Dexamfetamin;Gotlands län;Män;0­19;0;0,00;0,00;0
2009;N06BA02 Dexamfetamin;Gotlands län;Kvinnor;0­19;0;0,00;0,00;0
2009;N06BA02 Dexamfetamin;Gotlands län;Båda könen;0­19;0;0,00;0,00;0
2009;N06BA02 Dexamfetamin;Blekinge län;Män;0­19;0;0,00;0,00;0
2009;N06BA02 Dexamfetamin;Blekinge län;Kvinnor;0­19;0;0,00;0,00;0
2009;N06BA02 Dexamfetamin;Blekinge län;Båda könen;0­19;0;0,00;0,00;0
